GEN-AFF	<e1> Residents </e1> throughout the commonwealth of Virginia and the <e2> rest </e2> of the nation are economically vulnerable due to free trade agreements and the global economy .
PHYS	I wish <e1> I </e1> could have been at a <e2> Pub </e2> , or wherever these people convene , to see the reactions from all the Britons who read the Telegraph this morning ( emphasis added ) : Britain 's gun laws are aimed at the wrong target , curbing and criminalising legal ownership while failing to tackle huge rises in shooting offences over the past few years , according to an international firearms legislation expert .
ORG-AFF	Another misleading sign was <e1> his </e1> position as a University professor - he was teaching mostly at private <e2> universities </e2> , which are still ways to buy diplomas here in Romania .
PER-SOC	<e1> My </e1> <e2> grandmother </e2> ( who was Baptist ) lived here for a few months before she died in 1995 , so I have many connections to the job .
ART	This Is n't Writing , It 's Typing has a great post out with a ton of info , some of it quite scary A more frightening scenario is that terrorists may have obtained a <e1> Chinese </e1> - produced ZM-87 laser <e2> blinder </e2> which is specifically designed to blind eyesight .
ART	"Ulster Town Supervisor Fred Wadnola identified the <e1> gunman </e1> 's <e2> weapon </e2> as an AK-47 assault rifle . """
PART-WHOLE	The 42nd House of Delegates District forms the southern <e1> tip </e1> of <e2> Fairfax County </e2> .
GEN-AFF	The murder in November of Theo van Gogh , a provocative <e1> Dutch </e1> <e2> filmmaker </e2> , at the hands of an Islamic militant has been called Europe 's 9/11 .
PER-SOC	Barghouti was <e1> one </e1> of the major <e2> leaders </e2> of the First Intifada in 1987 , leading Palestinians in a mass uprising against Israeli occupation of the West Bank .
GEN-AFF	<e1> Auburn </e1> is second in the <e2> nation </e2> in scoring defense and seventh in pass defense .
PART-WHOLE	It 's now just one day until I hop in the car and head back in time to the loveliest village on the Plains ... <e1> Auburn </e1> , <e2> Alabama </e2> .
PER-SOC	He talks <e1> his </e1> two running backs and two stellar <e2> DB 's </e2> into staying , then knocks out 15 straight wins and signs one of those super iron-clad contracts that will pay him 14 million over seven years , and if Auburn even thinks ... THINKS about letting him go , they owe him every penny .
ORG-AFF	"What I found interesting was the contrast in reactions to Ebbin from two colleagues : "" I suppose that one of the concerns was that since he is the only openly gay <e1> member </e1> of the <e2> Legislature </e2> , is whether or not that would be the only issue that he would ... talk about , "" said Del ."
ORG-AFF	<e1> They </e1> 're coming close to Smithfield Food 's very successful ' squeal to meal ' policy ; if these rumors are true , the result for <e2> shareholders </e2> will be a pretty positive one .
GEN-AFF	In other news : feminists still believe <e1> they </e1> 're second-class citizens in the <e2> United States </e2> .
PER-SOC	"Today the <e1> parents </e1> of Marine Corps Sgt. <e2> Byron Norwood </e2> said the Iraqi woman , Safia Taleb al-Suhail , had turned and introduced herself just before the speech . """
PART-WHOLE	An old friend , Joseph Britt of <e1> Kennesaw </e1> , <e2> GA </e2> , recently emailed to ask about anti-immigration as an issue for Virginia Democrats .
GEN-AFF	An old friend , Joseph Britt of Kennesaw , GA , recently emailed to ask about anti-immigration as an issue for <e1> Virginia </e1> <e2> Democrats </e2> .
GEN-AFF	French authorities are investigating transfers of $ 15 million from <e1> Swiss </e1> <e2> banks </e2> to Paris accounts in Suha 's name at the Arab Bank and at BNP Paribas Bank , a French bank , TIME reports.Senior Palestinian security officials tell TIME that Arafat also shipped money to the gunmen of the Aqsa Martyrs Brigades .
GEN-AFF	After scouring corporations throughout the <e1> Arab </e1> <e2> world </e2> and bank accounts in the Cayman Islands and Luxembourg , the auditors identified $ 800 million , which has been made a part of the Palestinian Authority 's official budget .
GEN-AFF	We Richmonders , we do love <e1> our </e1> <e2> Ukrops </e2> !
PHYS	"Annan , when he was head of the United Nation 's peacekeeping office , who could have prevented the slaughter of 800,000 <e1> Tutsis </e1> and their sympathizers in <e2> Rwanda </e2> in 1994 . """
ORG-AFF	"Geiger is also tired from saying "" we did n't do anything wrong "" about <e1> his </e1> basketball <e2> program </e2> ."
ART	"<e1> They </e1> had planned to use the <e2> laser </e2> against Tokyo policemen , but the plan failed when the laser malfunctioned during the testing stage . """
ORG-AFF	"Apparently James Baker , former Secretary of State and current <e1> envoy </e1> for the Bush <e2> Administration </e2> , has asked the Isreali government to release a scumbag terrorist to promote "" peace "" ."
PHYS	In other news : feminists still believe <e1> they </e1> 're second-class citizens in the <e2> United States </e2> .
ORG-AFF	I do however look more carefully at the top management <e1> team </e1> of a <e2> company </e2> with a CEO/Chair before investing .
ORG-AFF	"Joe had just read a George W. Grayson article in the <e1> William & Mary </e1> <e2> Alumni </e2> Magazine , "" Myths About Illegal Immigration . """
ORG-AFF	For those of you not from around these parts , Linda Schrenko WAS the <e1> State </e1> of Georgia 's <e2> Superintendant </e2> of schools .
GEN-AFF	On Sunday , Marines found the mutilated body of what they believe was a <e1> Western </e1> <e2> woman </e2> on a street in Fallujah during the U.S .
PART-WHOLE	Oklahoma played in it 's conference title game against a four-loss <e1> Colorado </e1> <e2> team </e2> that ca n't throw the ball .
ART	Interesting aside : <e1> Starbucks </e1> is taking over the <e2> location </e2> in my town that was recently abandoned by Krispy Kreme .
PHYS	"Prof Mauser added : "" The sad truth is that while the police officers are inspecting farmers ' gun cabinets to see if they comply with regulations somewhere in the UK , someone , who has not filled in a firearms certificate form , will be smuggling a gun into the country or selling one to an inner <e1> city </e1> <e2> youth </e2> . """
GEN-AFF	On June 6 , 2004 , he was sentenced to five life sentences for five murders of <e1> Israeli </e1> <e2> civilians </e2> and 40 years imprisonment for attempted murders in terrorist attacks against Israeli civilians .
PER-SOC	"He came in the back door , got the <e1> wife </e1> and <e2> kid </e2> out , roused me up and got me out . """
ART	This is the third incident in 15 months , and two of the three involved other folks hitting <e1> my </e1> parked <e2> cars </e2> !!
PER-SOC	The <e1> wife </e1> and <e2> I </e2> were watching SportsCenter this morning , and Lee Corso , Mark May and Trev Alberts were ALL picking Auburn to beat Georgia , and the last two were picking them to run the table for the right to play USC for the national championship .
ART	Time is reporting today that a al-Qaeda operative was captured and is spitting out that <e1> they </e1> have plans in the work to smuggle <e2> nukes </e2> into the US from Mexico , see the article here .
ORG-AFF	There are n't any pure-play buys on this theory , but someone <e1> who </e1> believes it might overweight their portfolio in cable <e2> companies </e2> -- if they purchased any media stocks at all .
PER-SOC	Not only is she developing the Salamander Inn &amp; Spa in Fauquier County , and not only is she a major philanthropist , but she was a co-founder of of Black Entertainment Television with <e1> her </e1> ex - <e2> husband </e2> Robert L. Johnson .
ORG-AFF	She tries to blame the U.S . and other <e1> members </e1> of the <e2> Security Council </e2> for not sending enough troops to stop it .
GEN-AFF	British officials say they believe Hassan was a blindfolded woman seen being shot in the head by a hooded militant on a video obtained but not aired by the <e1> Arab </e1> television <e2> station </e2> Al-Jazeera .
GEN-AFF	It 's a question of who will pay for the same spending , and all else being equal I 'd be happy for <e1> Asian </e1> central <e2> banks </e2> to pick up the tab .
PER-SOC	I look forward to Vang 's conviction and I pray for the <e1> families </e1> of the <e2> victims </e2> .
GEN-AFF	As far as I could tell , many <e1> people </e1> in the <e2> Northwest </e2> spend the mornings drinking lattes and their evenings drinking microbrews .
ORG-AFF	Unfortunately , the Republican Party is also loaded with <e1> its </e1> share of irresponsible big <e2> spenders </e2> , but hopefully some of them will be held accountable during the 2005 primary elections .
PART-WHOLE	Sometimes when I see some of the reporting of what 's happening in Iraq in the <e1> rest </e1> of the <e2> world </e2> , I just feel that people should understand how precious what has been created here is .
ART	"Thomas Wilson had asked the defense secretary , "" Why do we soldiers have to dig through local landfills for pieces of scrap metal and compromised ballistic glass to up-armor <e1> our </e1> <e2> vehicles </e2> ? """
PART-WHOLE	"According to The Asian Pacific Post , "" Cult members apparently obtained laser design information from Russian institutes they visited and built a laser <e1> weapon </e1> mounted on a <e2> truck </e2> ."
PHYS	A European diplomat said the issue of calling Hezbollah a terrorist organization was discussed in Brussels on Wednesday at a meeting of the Clearing House , a unit of the European Union that meets in confidential sessions to review <e1> terrorist </e1> activities in <e2> Europe </e2> .
PER-SOC	<e1> Jason </e1> 's <e2> brother </e2> Jeremy also admitted to the grand jury that he used steroids .
PHYS	This policy would just make it easier for the <e1> enemy </e1> to get within our <e2> borders </e2> .
ORG-AFF	He said 62 House members , a majority , have endorsed his bill , and supporters include Attorney General Charlie Crist and <e1> groups </e1> representing Florida <e2> sheriffs </e2> , police chiefs and police officers .
PHYS	<e1> Refugees </e1> have been pouring out of <e2> Fallujah </e2> over the last few days into Baghdad and the surrounding areas .
PHYS	peacekeeping , Annan personally refused requests to authorize U.N . <e1> peacekeepers </e1> in <e2> Rwanda </e2> to seize weapons and prevent genocide .
PHYS	"He found the lane to the farm and drove up into the farmyard , <e1> where </e1> he was met by the <e2> farmer </e2> . """
GEN-AFF	I should disclose that <e1> I </e1> spent a few years living in <e2> Seattle </e2> and I have a soft spot in my heart for all things Seattle .
ORG-AFF	Gourevitch and others revealed that less than 5,000 <e1> U.N </e1> . <e2> troops </e2> could have stopped the killings if Mr .
PART-WHOLE	"Arafat wife Suha 's outburst that his successors were "" trying to bury [ him ] alive "" came after she learned that Arafat had signed over at least $ 800 million to the <e1> government </e1> of the <e2> Palestinian Authority </e2> two years ago , TIME reports ."
ORG-AFF	He could have sex with an endangered Bald Eagle , and <e1> they </e1> 'd STILL have to pay <e2> him </e2> .
ORG-AFF	The informant offered to help <e1> U.N </e1> . <e2> forces </e2> in raiding the government stockpiles to be used in the genocide campaign .
PART-WHOLE	It 's now just one day until I hop in the car and head back in time to the loveliest <e1> village </e1> on the <e2> Plains </e2> ... Auburn , Alabama .
GEN-AFF	Though the two events are obviously not fully comparable , it is certainly true that American <e1> conservatives </e1> , such as <e2> Francis Fukuyama </e2> and Bernard Lewis , have found a wider audience recently for the idea that radical Islam is inimical to European traditions of tolerance .
ORG-AFF	"<e1> Ulster </e1> Town <e2> Supervisor </e2> Fred Wadnola identified the gunman 's weapon as an AK-47 assault rifle . """
PART-WHOLE	Not only is she developing the <e1> Salamander Inn &amp; Spa </e1> in <e2> Fauquier County </e2> , and not only is she a major philanthropist , but she was a co-founder of of Black Entertainment Television with her ex - husband Robert L. Johnson .
ORG-AFF	Howard Dean , who supports abortion rights , and former <e1> Indiana </e1> <e2> Rep </e2> .
PHYS	This brings to mind a speech Prime Minister <e1> Tony Blair </e1> gave recently while visiting <e2> Iraq </e2> .
PART-WHOLE	You won in 2000 , but you got punked the last two years , and last year you got to play for the title even though you did n't even win <e1> your </e1> <e2> conference </e2> .
PER-SOC	I think it 's possible to support some of Black 's positions but still be very disappointed by <e1> his </e1> cold assessment of a <e2> colleague </e2> .
PHYS	"The day the Nazis came to the hospital , <e1> someone </e1> came to our <e2> room </e2> and said : ' You have to cough , you have to cough a lot because they are afraid of the coughing , they do n't want to catch an awful disease and they wo n't enter ' . """
GEN-AFF	From the St. Pete Times : Some <e1> Florida </e1> <e2> legislators </e2> want to give people the right to shoot an attacker in a public place .
ORG-AFF	If the CEO is new , I also look at the performance of the <e1> CEO </e1> 's previous <e2> company </e2> .
GEN-AFF	I am humbled by the support of so many <e1> citizens </e1> in the <e2> 42nd District </e2> who are voting with their pocketbooks for a change in leadership .
ORG-AFF	<e1> PSD </e1> is building a strategy for the 4 years to come and they are going to elect a <e2> leader </e2> .
PHYS	<e1> He </e1> was probably running around being shot at for days on end in <e2> Falluja </e2> .
ART	"164 days after the expiration of the federal "" assault weapons "" ban some <e1> lunatic </e1> opened fire with an <e2> AK-47 </e2> outside a Texas courthouse ."
ORG-AFF	Iliescu and <e1> Nastase </e1> , ex - president and ex-prime minister , are now left only with the leadership of the <e2> party </e2> and holding this illusory authority .
ART	"You 're telling me <e1> someone </e1> was able to take an AK-47 "" assault <e2> rifle </e2> "" into a mall and injure people ?!"
ORG-AFF	The commitee action comes two days before <e1> House </e1> and Senate budget <e2> conferees </e2> are expected to begin negotiating differences in the respective proposals .
ORG-AFF	Alas , too little too late was the case thanks to the inept Wyatt Sexton who has been <e1> our </e1> <e2> starter </e2> since replacing Rix earlier in the season .
PHYS	The <e1> pair </e1> were ordered to pay $ 871.70 plus $ 39 in court costs after neighbor Wanita Renea Young , 49 , filed a lawsuit complaining that the unsolicited cookies , left at her <e2> house </e2> after the girls knocked on her door , had triggered an anxiety attack that sent her to the hospital the next day .
GEN-AFF	Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti ( born June 6 , 1958 ) is a <e1> Palestinian </e1> <e2> leader </e2> from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization ( PLO ) .
PART-WHOLE	We 've progressed a bit since then : Now , the <e1> third world </e1> <e2> countries </e2> all have their own state oil companies , who are picking apart the carcasses of once-private concerns .
PART-WHOLE	The Japanese terrorist cult Aum Shinrikyo -- which launched the infamous Sarin gas attack on the <e1> Tokyo </e1> subway <e2> system </e2> in 1995 -- was discovered to have experimented with the use of lasers as weapons .
PHYS	I wish I could have been at a Pub , or <e1> wherever </e1> these <e2> people </e2> convene , to see the reactions from all the Britons who read the Telegraph this morning ( emphasis added ) : Britain 's gun laws are aimed at the wrong target , curbing and criminalising legal ownership while failing to tackle huge rises in shooting offences over the past few years , according to an international firearms legislation expert .
PART-WHOLE	He has given evidence to select committees of the House of Commons and the Canadian Senate and predicted the escalation of gun crime on <e1> Britain </e1> 's <e2> streets </e2> .
ORG-AFF	"She admits , however , that , "" The Rwanda massacres occurred while Annan was <e1> U.N </e1> . <e2> Undersecretary </e2> General for peacekeeping , "" and that "" After he became SG [ Secretary General ] , Annan commissioned a report to examine what had happened and suggest remedies . """
ORG-AFF	A little secret of business <e1> schools </e1> is that MBA <e2> students </e2> have an immense amount of sway .
GEN-AFF	Though the two events are obviously not fully comparable , it is certainly true that American <e1> conservatives </e1> , such as Francis Fukuyama and <e2> Bernard Lewis </e2> , have found a wider audience recently for the idea that radical Islam is inimical to European traditions of tolerance .
GEN-AFF	Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti ( born June 6 , 1958 ) is a Palestinian <e1> leader </e1> from the <e2> West Bank </e2> and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization ( PLO ) .
ORG-AFF	<e1> Iliescu </e1> and Nastase , ex - president and ex-prime minister , are now left only with the leadership of the <e2> party </e2> and holding this illusory authority .
GEN-AFF	The dominant narrative among the Mainstream Media , even at a local level , is that the <e1> institutions </e1> of U.S . <e2> society </e2> are , to varying degrees , racist .
PART-WHOLE	It is known that communist leaders die in office ( as judges of the <e1> U.S </e1> . Supreme <e2> Court </e2> ) and Ion Iliescu wo n't be different .
GEN-AFF	Yates , in case you have forgotten , is the <e1> women </e1> from <e2> Texas </e2> who heinously drowned her five kids , aged 6 months to 7 years , one by one , in her bathtub .
ORG-AFF	Deputy governor of Diyala along with several <e1> council </e1> <e2> members </e2> from Ba ' quba were ambushed and killed in Latifiya south of Baghdad , an area which has supposedly been ' cleared ' from insurgents a couple of weeks ago .
ORG-AFF	Conversely , <e1> Auburn </e1> has <e2> one </e2> of the most potent and balanced offensive attacks in the nation .
ORG-AFF	And I wo n't dwell on the irony of an Oracle employee being driven out of Oracle , starting his own company , and forcing Ellison to spend $ 10.3 billion to get <e1> his </e1> <e2> company </e2> -- but not him -- back ( though it does rather delightfully remind me of Coca-Cola basically giving away the bottling franchise and then spending billions to buy it back ) .
ART	Now , I do n't expect the AD and coach to know everything , but when a <e1> player </e1> is driving a brand new <e2> car </e2> every couple of weeks or months , well , somebody ought to jot a memo and get to the bottom of that .
GEN-AFF	These problems multiplied when the <e1> New England </e1> <e2> chain </e2> Stop n ' Shop acquired Giant .
ORG-AFF	Why would an NBC reporter ( <e1> who </e1> also reports on the U.N . for <e2> National Public Radio </e2> ) take money from the U.N .
PHYS	And I remember one day they had a dozen japanese <e1> businessmen </e1> touring the <e2> place </e2> trying to figure out how they did it ...
ORG-AFF	<e1> Richard Black </e1> , <e2> R </e2> - Loudoun , who has compiled a track record as one of the most socially conservative members of the state legislature and was the sponsor of the gay adoption bill , said he 's not trying to stamp out gay rights but is simply trying to preserve tradition .
PHYS	On a much sadder note , the <e1> Minister of Defense </e1> , Reggie White , died of heart attack this morning in his <e2> home </e2> at the age of 43 .
GEN-AFF	Just wanted to add this to the discussion - I recently received this press release from the Werkheiser <e1> campaign </e1> in <e2> NOVA </e2> - might this be the ONLY COMPETITIVE RACE THIS YEAR ?!??!
GEN-AFF	There are n't many <e1> groups </e1> in <e2> Russia </e2> who can afford a $ 9.3 billion bet , particularly when it 's such a politically-weighted one .
ORG-AFF	It 's possible , now that <e1> San Francisco </e1> <e2> officials </e2> have proposed a law that mimics the infamous DC gun ban .
PHYS	And I will also say this to you : There are <e1> people </e1> dying in <e2> Iraq </e2> , but the reason people are dying is because of the terrorism and the intimidation and the people who are deliberately killing anyone trying to make this country better .
ORG-AFF	"Law-abiding people should not be told that if they are attacked , they should turn around and run , "" <e1> NRA </e1> <e2> lobbyist </e2> Marion Hammer told lawmakers . """
ART	<e1> They </e1> make great trucks and <e2> SUV 's </e2> , but their sedans suck ass .
ORG-AFF	Renowned <e1> UVA </e1> political <e2> scientist </e2> Larry Sabato this morning announced a $ 1,000,000 cash gift to the University of Virginia .
PART-WHOLE	First of all , I want to congratulate the <e1> Auburn </e1> Football <e2> team </e2> for doing what no other Auburn football team has done ; going 12-0 .
ORG-AFF	"<e1> Ward Armstrong </e1> , <e2> D </e2> - Henry County . """
GEN-AFF	The murder in November of Theo van Gogh , a provocative Dutch filmmaker , at the hands of an <e1> Islamic </e1> <e2> militant </e2> has been called Europe 's 9/11 .
ORG-AFF	Top Palestinian officials say Suha wants the new <e1> chief </e1> of the <e2> P.L.O </e2> .
ORG-AFF	As rising instability in Lebanon increases tensions in the Middle East , the Bush administration is arguing with European governments over whether they should designate the Lebanon - based <e1> Shiite </e1> <e2> group </e2> Hezbollah a terrorist organization , American and European officials say .
PER-SOC	Finally there is this written by a <e1> student </e1> of Mrs . <e2> Hassan </e2> She was my English teacher
PART-WHOLE	Hell , it 's been half my life since I was in <e1> school </e1> <e2> there </e2> and over two thirds of my adult life , assuming that people that know me think my adult life has actually started yet .
ORG-AFF	As rising instability in Lebanon increases tensions in the Middle East , the Bush administration is arguing with European governments over whether they should designate the Lebanon - based Shiite group Hezbollah a <e1> terrorist </e1> <e2> organization </e2> , American and European officials say .
GEN-AFF	Legal immigrants like my <e1> Brazilian </e1> <e2> friend </e2> , who sometimes feels like a sap for playing by the rules .
ORG-AFF	People familiar with Arafat 's finances say the <e1> Palestinian </e1> <e2> leader </e2> sent Suha $ 200,000 a month out of the Palestinian Authority 's budget for the Office of the President .
PART-WHOLE	The Bristol Herald Courier editorial page is urging that the back-up <e1> center </e1> be built in <e2> Wise County </e2> to take advantage of UVA-Wise .
PART-WHOLE	"Two shots to the head , "" said Sergeant Nicholas Graham , 24 , of <e1> Pittsburgh </e1> , <e2> Pennsylvania </e2> . """
ORG-AFF	The exchange needs this : it 's ossified , the real owners -- <e1> holders </e1> of <e2> exchange </e2> seats -- have seen their investment lose 40 % in a year ( though they can still earn an income from it to offset the losses ) , and the NASDAQ has undercut their traditional dominance among growth companies - turned-blue chips .
ORG-AFF	"Firearms would be allowed only for police officers , security guards , <e1> members </e1> of the <e2> military </e2> , and anyone else "" actually employed and engaged in protecting and preserving property or life within the scope of his or her employment , "" according to the measure ."
ORG-AFF	Why would an <e1> NBC </e1> <e2> reporter </e2> ( who also reports on the U.N . for National Public Radio ) take money from the U.N .
GEN-AFF	"She thanked us for our son 's sacrifice and made sure we knew the <e1> people </e1> in <e2> Iraq </e2> were grateful for the sacrifices that were made not just by our son , but by all of them , "" Janet Norwood said ."
GEN-AFF	<e1> Virginia </e1> is blessed to have so many respected foreign policy and security policy public <e2> servants </e2> , past and present .
ORG-AFF	It seems a supposed straight shooting <e1> reporter </e1> with <e2> NBC </e2> was taking money to fund a book that is so pro- united nations that its almost sickening to read .
ORG-AFF	"Today the parents of <e1> Marine Corps </e1> <e2> Sgt. </e2> Byron Norwood said the Iraqi woman , Safia Taleb al-Suhail , had turned and introduced herself just before the speech . """
GEN-AFF	Gun Owners of California , a <e1> Sacramento </e1> - based lobbying <e2> group </e2> , quickly called the ban illegal .
ART	On a much sadder note , the Minister of Defense , Reggie White , died of heart attack this morning in <e1> his </e1> <e2> home </e2> at the age of 43 .
PART-WHOLE	I believe that any new state-wide service <e1> facilities </e1> should be located in either <e2> Southside </e2> or Southwest .
PHYS	<e1> Barghouti </e1> was one of the major leaders of the First Intifada in 1987 , leading Palestinians in a mass uprising against Israeli occupation of the <e2> West Bank </e2> .
PART-WHOLE	, is the only major <e1> American </e1> <e2> city </e2> that currently bans handgun possession by private citizens .
PER-SOC	"K Syndrome saved <e1> his </e1> <e2> cousin </e2> , Luciana Sacerdoti , who was just 10 years old . """
ORG-AFF	<e1> White </e1> played a total of 15 years with Philadelphia , <e2> Green Bay </e2> and Carolina .
GEN-AFF	One such activist is Mao Hengfeng , who was dismissed in 1988 from her job at a <e1> Shanghai </e1> soap <e2> factory </e2> after becoming pregnant a second time .
ART	Rumsfeld said the <e1> Army </e1> was sparing no expense or effort to acquire as many Humvees and other <e2> vehicles </e2> with extra armor as it can .
ORG-AFF	for <e1> Virginia </e1> 's first <e2> poet </e2> laureate .
PART-WHOLE	Planned Parenthood , one of the worst organizations in the country , has been distributing poor condoms -- which liberals believe should be freely available in all high <e1> school </e1> <e2> clinics </e2> nationwide -- according to Consumer Reports which released it s rankings this week .
GEN-AFF	- Incomes of <e1> Shi'ite </e1> sacred <e2> shrines </e2> should be returned under the control of the Ministry of Endowments and Religious Affairs .
ART	Interesting aside : Starbucks is taking over the <e1> location </e1> in my town that was recently abandoned by <e2> Krispy Kreme </e2> .
GEN-AFF	So the trade deficit is due to a confluence of the pressures from <e1> US </e1> <e2> consumers </e2> ( who control about 20 % of global GDP ) and everybody else ( excluding the non-consumption share of US GDP , that would amount to around 75 % of global GDP ) .
PHYS	Four suicide attacks in <e1> Samarra </e1> , also a recently ' liberated ' area , against National Guard <e2> units </e2> and the governorate building .
ORG-AFF	Alabama simply can not throw the football , which is a good thing , because <e1> Auburn </e1> 's defensive <e2> backfield </e2> is second to none .
ORG-AFF	He said 62 House members , a majority , have endorsed his bill , and supporters include Attorney General Charlie Crist and <e1> groups </e1> representing Florida sheriffs , police chiefs and police <e2> officers </e2> .
PART-WHOLE	People familiar with Arafat 's finances say the Palestinian leader sent Suha $ 200,000 a month out of the <e1> Palestinian Authority </e1> 's budget for the <e2> Office </e2> of the President .
ORG-AFF	"That means no <e1> team </e1> would own any <e2> player </e2> , and the owners would be free to sign whomever they 'd like using the "" fiscal restraint "" they all droned on and on about all year ."
PHYS	When <e1> Virginia </e1> 's <e2> employees </e2> are fully vested in company stock , they will also reap from the profits of lower wages in the global marketplace just like the corporate big boys .
PER-SOC	By the summer of 2000 , <e1> Barghouti </e1> and <e2> Arafat </e2> had grown increasingly at odds with each other , with Barghouti accusing Arafat 's administration of corruption and his security services of human rights violations , and Arafat was planning to fire him shortly .
ORG-AFF	Let ' s be clear : There are few worse times to buy a stock than when the <e1> namesake </e1> and guiding force behind the <e2> company </e2> is in prison ( whether or not she really should be ) , advertising is down by nearly half , and the brand has been tarnished beyond recognition .
ORG-AFF	"As for his personal feelings on Ebbin , after a lengthy pause , the <e1> Loudoun </e1> <e2> Republican </e2> offered : "" He 's always prompt and , you know , on time to meetings . """
ORG-AFF	"Over at the blog sic semper tyrannis , "" Addison "" has an interesting post on the top donors to Speaker <e1> Howell </e1> 's <e2> PAC </e2> ."
PER-SOC	It is to find some sort of way to keep the 340-pound Shaquille and <e1> his </e1> <e2> teammates </e2> from beating the ever-loving shit out of Kobe for 48 pain-filled minutes on Christmas Day .
ART	"There is now . . . . in an <e1> Israeli </e1> <e2> prison </e2> a man named Marwan Barghouti , who is one of the young guard of Palestinians , and if the Palestinians are going to make this work against the really hard-line elements , the Islamists and some of the people of Hamas , they 're going to have to have a coalition of the young guard and the old guard . """
GEN-AFF	"Even by calling the movement "" pro-choice "" instead of "" pro-abortion , "" it gives credence to the <e1> Christian </e1> <e2> loonies </e2> ."
ORG-AFF	- The removal of certain officials ( <e1> most </e1> of them from Shi'ite Islamic <e2> parties </e2> such as Ibrahim Al-Ja ' fari ) from governmental positions .
ORG-AFF	That 's why you played a four-loss team for <e1> your </e1> <e2> conference </e2> title this year .
ORG-AFF	<e1> UGA </e1> 's <e2> receivers </e2> are leaders , with one of them a team captain .
GEN-AFF	"Today the parents of Marine Corps Sgt. Byron Norwood said the <e1> Iraqi </e1> <e2> woman </e2> , Safia Taleb al-Suhail , had turned and introduced herself just before the speech . """
PART-WHOLE	San Francisco is apparently bored with just being the gay <e1> capital </e1> of <e2> America </e2> and is trying to muscle out Washington DC for the prestigious title of murder capital .
GEN-AFF	"The girls baked cookies as a surprise for several of their rural <e1> Colorado </e1> <e2> neighbors </e2> on July 31 and dropped off small batches on their porches , accompanied by red or pink paper hearts and the message : "" Have a great night . """
ORG-AFF	"Annan , when he was <e1> head </e1> of the United Nation 's peacekeeping <e2> office </e2> , who could have prevented the slaughter of 800,000 Tutsis and their sympathizers in Rwanda in 1994 . """
GEN-AFF	The RFP serves the African-American <e1> community </e1> in the <e2> City </e2> of Richmond .
ORG-AFF	Greg Werkheiser , <e1> candidate </e1> for the <e2> House of Delegates </e2> from the 42nd District in southern Fairfax County , has raised significantly more money to date than his incumbent opponent , David Albo , and leads all challengers statewide in fundraising , according to reports filed with the State Board of Elections on January 18 , 2005 .
ORG-AFF	Time is reporting today that a <e1> al-Qaeda </e1> <e2> operative </e2> was captured and is spitting out that they have plans in the work to smuggle nukes into the US from Mexico , see the article here .
ORG-AFF	The United States has long called Hezbollah a <e1> terrorist </e1> <e2> organization </e2> , but the French , American and European officials said , have opposed doing so , and argue that making such a designation now would be unwise , given the new turbulence in Lebanon .
ART	"Usually , the improvement curve flattens pretty fast -- the usual auto industry / computer industry comparison works just fine ( According to the standard urban legend , Bill Gates notes that "" If we 'd been making cars instead of software , you 'd get 500 miles to the gallon , need an oil change every 250,000 miles , and be able to replace your car for $ 200 , "" to which a mythical GM executive replies "" Ah , but if <e1> Microsoft </e1> made <e2> cars </e2> , they 'd crash three times a day , too ! "" )"
GEN-AFF	They have refused to participate in the political process , they have repeatedly announced their intentions to boycott the elections and to disrupt them in other areas , and they do not recognise the government or any other <e1> authority </e1> in the <e2> country </e2> beside themselves .
ORG-AFF	He has suggested that we either increase <e1> membership </e1> in the <e2> Senate </e2> to 50 , or decrease House membership to 80 , producing a scenario wherein 1 Senator would represent a block of people who are represented by exactly 2 Delegates .
GEN-AFF	<e1> Atlanta </e1> lost the <e2> Flames </e2> 25 years ago because , despite full houses every night , it 's TV revenue that pays the freight and the Flames had no tv contract .
ART	order and fight to keep myself from falling asleep in <e1> my </e1> <e2> cube </e2> .
ORG-AFF	<e1> Auburn </e1> 's <e2> Quentin Groves </e2> and Georgia 's David Pollack are tied for the SEC sack lead .
PART-WHOLE	"Annan , when he was head of the <e1> United Nation </e1> 's peacekeeping <e2> office </e2> , who could have prevented the slaughter of 800,000 Tutsis and their sympathizers in Rwanda in 1994 . """
ORG-AFF	It is astonishing that a <e1> journalist </e1> for <e2> NBC </e2> New would close her eyes to Annan 's role .
PER-SOC	Despite a desire to curb the sex imbalance and a relaxation in recent years that allows rural <e1> families </e1> to have two <e2> children </e2> if the first is a girl , China has shown no sign of abandoning the one - child policy and cracks down on those who advocate against it .
ART	assault on the <e1> insurgent </e1> <e2> stronghold </e2> .
GEN-AFF	The demands of the Fallujah negotiants from the government weeks ago were obscene and they clearly reflect the overt sectarianism and regionalism of the armed <e1> groups </e1> in the <e2> area </e2> .
ORG-AFF	<e1> U.S </e1> . <e2> Attorney </e2> Todd Graves said Montgomery contacted Stinnett through an online message board , and authorities zeroed in on her using computer forensics .
PHYS	If convicted of the killings , <e1> Vang </e1> faces life in <e2> prison </e2> as Minnesota does not honor the death penalty .
